Device EUI/Group,Gateway ID,Frequency,Datarate,RSSI/SNR,Size,Fcnt,Type,Time,Details
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -/-,0,362,DnUnc,2026-06-30T14:30:01+02:00,"Dev Addr/Multicast Addr: 06831787
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: false
Timestamp: 3778259687
Type: DnUnc
Adr: true
AdrAcKReq: false
Ack: true
Fcnt: 362
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -
RSSI: -
Power: 16
Payload(b64): 
Payload(hex): 
JSON: 
MIC: cfe1fd21"
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -108/-9.0,34,703,UpCnf,2026-06-30T14:30:00+02:00,"Dev Addr/Multicast Addr: 06831787
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 3777259687
Type: UpCnf
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 703
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -9.0
RSSI: -108
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: dd41f740"
24E124445E318071,24E124FFFEFE11C4,868500000,SF7BW125, -/-,0,361,DnUnc,2026-06-30T14:29:59+02:00,"Dev Addr/Multicast Addr: 06831787
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: false
Timestamp: 3776655086
Type: DnUnc
Adr: true
AdrAcKReq: false
Ack: true
Fcnt: 361
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -
RSSI: -
Power: 16
Payload(b64): 
Payload(hex): 
JSON: 
MIC: a4f5874a"
24E124445E318071,24E124FFFEFE11C4,868500000,SF7BW125, -109/-8.5,12,702,UpCnf,2026-06-30T14:29:59+02:00,"Dev Addr/Multicast Addr: 06831787
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 3775655086
Type: UpCnf
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 702
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -8.5
RSSI: -109
Power: -
Payload(b64): BAAABAABBAAABAAB
Payload(hex): 040000040001040000040001
JSON: {""gpio_in_2"":1}
MIC: 0203d4e8"
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -/-,0,360,DnUnc,2026-06-30T14:29:58+02:00,"Dev Addr/Multicast Addr: 06831787
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: false
Timestamp: 3775409711
Type: DnUnc
Adr: true
AdrAcKReq: false
Ack: true
Fcnt: 360
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -
RSSI: -
Power: 16
Payload(b64): 
Payload(hex): 
JSON: 
MIC: 4dad15fa"
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -108/-9.2,34,701,UpCnf,2026-06-30T14:29:57+02:00,"Dev Addr/Multicast Addr: 06831787
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 3774409711
Type: UpCnf
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 701
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -9.2
RSSI: -108
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: b5b82b78"
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -/-,0,359,DnUnc,2026-06-30T14:29:56+02:00,"Dev Addr/Multicast Addr: 06831787
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: false
Timestamp: 3773781571
Type: DnUnc
Adr: true
AdrAcKReq: false
Ack: true
Fcnt: 359
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -
RSSI: -
Power: 16
Payload(b64): 
Payload(hex): 
JSON: 
MIC: 90596145"
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -109/-8.5,6,700,UpCnf,2026-06-30T14:29:56+02:00,"Dev Addr/Multicast Addr: 06831787
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 3772781571
Type: UpCnf
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 700
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -8.5
RSSI: -109
Power: -
Payload(b64): BAAABAAB
Payload(hex): 040000040001
JSON: {""gpio_in_2"":1}
MIC: b90ce608"
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -/-,0,358,DnUnc,2026-06-30T14:29:54+02:00,"Dev Addr/Multicast Addr: 06831787
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: false
Timestamp: 3771740724
Type: DnUnc
Adr: true
AdrAcKReq: false
Ack: true
Fcnt: 358
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -
RSSI: -
Power: 16
Payload(b64): 
Payload(hex): 
JSON: 
MIC: 77181d1d"
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -108/-9.0,34,699,UpCnf,2026-06-30T14:29:54+02:00,"Dev Addr/Multicast Addr: 06831787
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 3770740724
Type: UpCnf
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 699
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -9.0
RSSI: -108
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: 7bb6ba5a"
