device_eui_group,gateway_id,frequency,datarate,rssi_snr,size,fcnt,type,time,details,source_file,source_id,file_stem,primary_id,mirror_id,all_ids,row_ids,structure_ids,test_date_hint,time_local,rssi,snr,detail_dev_addr_multicast_addr,detail_gweui,detail_appeui,detail_device_eui_group_name,detail_class_type,detail_immediately,detail_timestamp,detail_type,detail_adr,detail_adrackreq,detail_ack,detail_fcnt,detail_port,detail_modulation,detail_bandwidth,detail_spreadfactor,detail_bitrate,detail_coderate,detail_snr,detail_rssi,detail_power,detail_payloadb64,detail_payloadhex,detail_json,detail_mic,port,payload_hex,detail_json_obj,gpio_in_2,message_text,structure_id_candidates,source_structure_id,manual_structure_candidates,matched_run_candidates,matched_structure_candidates,structure_in_manual_json,manual_json_date,file_date_matches_manual_json,eligible_for_manual_mapping,run_id,run_date,structure_id,occurrence,manual_group,manual_group_status,manual_group_reliable,manual_offset_s,is_extra_tail_group,position_group,x_m,y_m,registered_start_time,interval_start_time,interval_end_time,is_final_group,is_extra_tail_group_window,manual_cutoff_time,position_received_packets,position_expected_packets_from_fcnt,position_missing_packets_from_fcnt,position_duplicate_fcnt_packets,position_fcnt_min,position_fcnt_max,position_packet_delivery_rate,position_packet_loss_rate,position_data_loss_rate,longer_sampling_source
24E124445E318071,24E124FFFEFE11C4,868100000,SF7BW125, -84/13.8,34,292,UpUnc,2026-06-25 09:24:09+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 137281642
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 292
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -84
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: 473a2db9",25-6_r1356.csv,,25-6_r1356,1356,,[1356],[1356],['R1356'],2026-06-25,2026-06-25 11:24:09+02:00,-84.0,13.8,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,137281642,UpUnc,false,false,false,292,86,LORA,125,7,0,4/5,13.8,-84,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",473a2db9,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1356'],R1356,['R1356'],['2026-06-25_R1356_01'],['R1356'],True,2026-06-25,True,True,2026-06-25_R1356_01,2026-06-25,R1356,1,13,assigned_extra_tail,True,0.0,True,7,83.816,5.1,2026-06-25 11:24:09+02:00,2026-06-25 11:24:09+02:00,,True,True,,10,15,5,0,292,306,0.6666666666666666,0.3333333333333333,0.3333333333333333,tail
24E124445E318071,24E124FFFEFE11C4,868500000,SF7BW125, -83/10.5,34,293,UpUnc,2026-06-25 09:24:14+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 142092665
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 293
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 10.5
RSSI: -83
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: a8054252",25-6_r1356.csv,,25-6_r1356,1356,,[1356],[1356],['R1356'],2026-06-25,2026-06-25 11:24:14+02:00,-83.0,10.5,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,142092665,UpUnc,false,false,false,293,86,LORA,125,7,0,4/5,10.5,-83,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",a8054252,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1356'],R1356,['R1356'],['2026-06-25_R1356_01'],['R1356'],True,2026-06-25,True,True,2026-06-25_R1356_01,2026-06-25,R1356,1,13,assigned_extra_tail,True,0.0,True,7,83.816,5.1,2026-06-25 11:24:09+02:00,2026-06-25 11:24:09+02:00,,True,True,,10,15,5,0,292,306,0.6666666666666666,0.3333333333333333,0.3333333333333333,tail
24E124445E318071,24E124FFFEFE11C4,868500000,SF7BW125, -83/10.0,34,295,UpUnc,2026-06-25 09:24:23+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 150968666
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 295
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 10.0
RSSI: -83
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: d7db5c20",25-6_r1356.csv,,25-6_r1356,1356,,[1356],[1356],['R1356'],2026-06-25,2026-06-25 11:24:23+02:00,-83.0,10.0,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,150968666,UpUnc,false,false,false,295,86,LORA,125,7,0,4/5,10.0,-83,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",d7db5c20,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1356'],R1356,['R1356'],['2026-06-25_R1356_01'],['R1356'],True,2026-06-25,True,True,2026-06-25_R1356_01,2026-06-25,R1356,1,13,assigned_extra_tail,True,0.0,True,7,83.816,5.1,2026-06-25 11:24:09+02:00,2026-06-25 11:24:09+02:00,,True,True,,10,15,5,0,292,306,0.6666666666666666,0.3333333333333333,0.3333333333333333,tail
24E124445E318071,24E124FFFEFE11C4,868100000,SF7BW125, -84/13.5,34,297,UpUnc,2026-06-25 09:24:33+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 160999616
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 297
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.5
RSSI: -84
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: b2907c96",25-6_r1356.csv,,25-6_r1356,1356,,[1356],[1356],['R1356'],2026-06-25,2026-06-25 11:24:33+02:00,-84.0,13.5,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,160999616,UpUnc,false,false,false,297,86,LORA,125,7,0,4/5,13.5,-84,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",b2907c96,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1356'],R1356,['R1356'],['2026-06-25_R1356_01'],['R1356'],True,2026-06-25,True,True,2026-06-25_R1356_01,2026-06-25,R1356,1,13,assigned_extra_tail,True,0.0,True,7,83.816,5.1,2026-06-25 11:24:09+02:00,2026-06-25 11:24:09+02:00,,True,True,,10,15,5,0,292,306,0.6666666666666666,0.3333333333333333,0.3333333333333333,tail
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -84/12.8,34,298,UpUnc,2026-06-25 09:24:37+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 164924642
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 298
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 12.8
RSSI: -84
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: bffa8e0b",25-6_r1356.csv,,25-6_r1356,1356,,[1356],[1356],['R1356'],2026-06-25,2026-06-25 11:24:37+02:00,-84.0,12.8,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,164924642,UpUnc,false,false,false,298,86,LORA,125,7,0,4/5,12.8,-84,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",bffa8e0b,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1356'],R1356,['R1356'],['2026-06-25_R1356_01'],['R1356'],True,2026-06-25,True,True,2026-06-25_R1356_01,2026-06-25,R1356,1,13,assigned_extra_tail,True,0.0,True,7,83.816,5.1,2026-06-25 11:24:09+02:00,2026-06-25 11:24:09+02:00,,True,True,,10,15,5,0,292,306,0.6666666666666666,0.3333333333333333,0.3333333333333333,tail
24E124445E318071,24E124FFFEFE11C4,868100000,SF7BW125, -84/13.2,34,300,UpUnc,2026-06-25 09:24:45+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 173407606
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 300
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.2
RSSI: -84
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: d1cb1947",25-6_r1356.csv,,25-6_r1356,1356,,[1356],[1356],['R1356'],2026-06-25,2026-06-25 11:24:45+02:00,-84.0,13.2,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,173407606,UpUnc,false,false,false,300,86,LORA,125,7,0,4/5,13.2,-84,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",d1cb1947,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1356'],R1356,['R1356'],['2026-06-25_R1356_01'],['R1356'],True,2026-06-25,True,True,2026-06-25_R1356_01,2026-06-25,R1356,1,13,assigned_extra_tail,True,0.0,True,7,83.816,5.1,2026-06-25 11:24:09+02:00,2026-06-25 11:24:09+02:00,,True,True,,10,15,5,0,292,306,0.6666666666666666,0.3333333333333333,0.3333333333333333,tail
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -84/13.0,34,301,UpUnc,2026-06-25 09:24:50+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 177866556
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 301
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.0
RSSI: -84
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: 165c3fbe",25-6_r1356.csv,,25-6_r1356,1356,,[1356],[1356],['R1356'],2026-06-25,2026-06-25 11:24:50+02:00,-84.0,13.0,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,177866556,UpUnc,false,false,false,301,86,LORA,125,7,0,4/5,13.0,-84,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",165c3fbe,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1356'],R1356,['R1356'],['2026-06-25_R1356_01'],['R1356'],True,2026-06-25,True,True,2026-06-25_R1356_01,2026-06-25,R1356,1,13,assigned_extra_tail,True,0.0,True,7,83.816,5.1,2026-06-25 11:24:09+02:00,2026-06-25 11:24:09+02:00,,True,True,,10,15,5,0,292,306,0.6666666666666666,0.3333333333333333,0.3333333333333333,tail
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -84/13.2,34,303,UpUnc,2026-06-25 09:24:59+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 187186591
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 303
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.2
RSSI: -84
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: 9cd1ca6c",25-6_r1356.csv,,25-6_r1356,1356,,[1356],[1356],['R1356'],2026-06-25,2026-06-25 11:24:59+02:00,-84.0,13.2,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,187186591,UpUnc,false,false,false,303,86,LORA,125,7,0,4/5,13.2,-84,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",9cd1ca6c,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1356'],R1356,['R1356'],['2026-06-25_R1356_01'],['R1356'],True,2026-06-25,True,True,2026-06-25_R1356_01,2026-06-25,R1356,1,13,assigned_extra_tail,True,0.0,True,7,83.816,5.1,2026-06-25 11:24:09+02:00,2026-06-25 11:24:09+02:00,,True,True,,10,15,5,0,292,306,0.6666666666666666,0.3333333333333333,0.3333333333333333,tail
24E124445E318071,24E124FFFEFE11C4,868500000,SF7BW125, -90/9.8,34,304,UpUnc,2026-06-25 09:25:03+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 191477539
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 304
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 9.8
RSSI: -90
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: 701ed12d",25-6_r1356.csv,,25-6_r1356,1356,,[1356],[1356],['R1356'],2026-06-25,2026-06-25 11:25:03+02:00,-90.0,9.8,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,191477539,UpUnc,false,false,false,304,86,LORA,125,7,0,4/5,9.8,-90,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",701ed12d,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1356'],R1356,['R1356'],['2026-06-25_R1356_01'],['R1356'],True,2026-06-25,True,True,2026-06-25_R1356_01,2026-06-25,R1356,1,13,assigned_extra_tail,True,0.0,True,7,83.816,5.1,2026-06-25 11:24:09+02:00,2026-06-25 11:24:09+02:00,,True,True,,10,15,5,0,292,306,0.6666666666666666,0.3333333333333333,0.3333333333333333,tail
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -89/6.5,34,306,UpUnc,2026-06-25 09:25:11+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 198943522
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 306
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 6.5
RSSI: -89
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: 0fe9675b",25-6_r1356.csv,,25-6_r1356,1356,,[1356],[1356],['R1356'],2026-06-25,2026-06-25 11:25:11+02:00,-89.0,6.5,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,198943522,UpUnc,false,false,false,306,86,LORA,125,7,0,4/5,6.5,-89,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",0fe9675b,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1356'],R1356,['R1356'],['2026-06-25_R1356_01'],['R1356'],True,2026-06-25,True,True,2026-06-25_R1356_01,2026-06-25,R1356,1,13,assigned_extra_tail,True,0.0,True,7,83.816,5.1,2026-06-25 11:24:09+02:00,2026-06-25 11:24:09+02:00,,True,True,,10,15,5,0,292,306,0.6666666666666666,0.3333333333333333,0.3333333333333333,tail
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -97/1.0,34,473,UpUnc,2026-06-25 09:54:15+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 1943569919
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 473
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 1.0
RSSI: -97
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: 434c7028",25-6_1185(mirror1356).csv,,25-6_1185(mirror1356),1185,1356,"[1185, 1356]",[1185],['R1185'],2026-06-25,2026-06-25 11:54:15+02:00,-97.0,1.0,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,1943569919,UpUnc,false,false,false,473,86,LORA,125,7,0,4/5,1.0,-97,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",434c7028,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1185'],R1185,['R1185'],['2026-06-25_R1185_01'],['R1185'],True,2026-06-25,True,True,2026-06-25_R1185_01,2026-06-25,R1185,1,13,assigned_extra_tail,True,0.0,True,7,-83.816,1.1,2026-06-25 11:54:15+02:00,2026-06-25 11:54:15+02:00,,True,True,,45,83,38,0,473,555,0.5421686746987951,0.4578313253012048,0.4578313253012048,tail
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -97/1.5,34,474,UpUnc,2026-06-25 09:54:20+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 1948111883
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 474
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 1.5
RSSI: -97
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: e1b7827f",25-6_1185(mirror1356).csv,,25-6_1185(mirror1356),1185,1356,"[1185, 1356]",[1185],['R1185'],2026-06-25,2026-06-25 11:54:20+02:00,-97.0,1.5,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,1948111883,UpUnc,false,false,false,474,86,LORA,125,7,0,4/5,1.5,-97,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",e1b7827f,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1185'],R1185,['R1185'],['2026-06-25_R1185_01'],['R1185'],True,2026-06-25,True,True,2026-06-25_R1185_01,2026-06-25,R1185,1,13,assigned_extra_tail,True,0.0,True,7,-83.816,1.1,2026-06-25 11:54:15+02:00,2026-06-25 11:54:15+02:00,,True,True,,45,83,38,0,473,555,0.5421686746987951,0.4578313253012048,0.4578313253012048,tail
24E124445E318071,24E124FFFEFE11C4,868300000,SF7BW125, -97/6.8,34,476,UpUnc,2026-06-25 09:54:28+00:00,"Dev Addr/Multicast Addr: 06139e8c
GwEUI: 24E124FFFEFE11C4
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124445E318071
Class Type: Class C
Immediately: -
Timestamp: 1956566851
Type: UpUnc
Adr: false
AdrAcKReq: false
Ack: false
Fcnt: 476
Port: 86
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 6.8
RSSI: -97
Power: -
Payload(b64): Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==
Payload(hex): 435553544f4d4d45535341474554455354464f524752494441435449564154494f4e
JSON: {""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}
MIC: be358f08",25-6_1185(mirror1356).csv,,25-6_1185(mirror1356),1185,1356,"[1185, 1356]",[1185],['R1185'],2026-06-25,2026-06-25 11:54:28+02:00,-97.0,6.8,06139e8c,24E124FFFEFE11C4,24E124C0002A0001,24E124445E318071,Class C,-,1956566851,UpUnc,false,false,false,476,86,LORA,125,7,0,4/5,6.8,-97,-,Q1VTVE9NTUVTU0FHRVRFU1RGT1JHUklEQUNUSVZBVElPTg==,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,"{""text"":""CUSTOMMESSAGETESTFORGRIDACTIVATION""}",be358f08,86.0,435553544f4d4d45535341474554455354464f524752494441435449564154494f4e,{'text': 'CUSTOMMESSAGETESTFORGRIDACTIVATION'},,CUSTOMMESSAGETESTFORGRIDACTIVATION,['R1185'],R1185,['R1185'],['2026-06-25_R1185_01'],['R1185'],True,2026-06-25,True,True,2026-06-25_R1185_01,2026-06-25,R1185,1,13,assigned_extra_tail,True,0.0,True,7,-83.816,1.1,2026-06-25 11:54:15+02:00,2026-06-25 11:54:15+02:00,,True,True,,45,83,38,0,473,555,0.5421686746987951,0.4578313253012048,0.4578313253012048,tail
